z,E1,E2,E3,E4
1.975,-28.315504381968204,-12.141513687902465,-0.6973153330998669,1.5304739431585968
1.99,-28.650103896621662,-12.407254012963293,-0.8618070126139465,1.5194240650162842
2.005,-28.98492003768239,-12.673535935897313,-1.0285390319285543,1.508771420906439
2.02,-29.319950773546008,-12.940352045807249,-1.1973705938215435,1.4984156933223152
2.035,-29.655194105954365,-13.207695125458475,-1.3681809578365045,1.4882726578046703
2.05,-29.99064806923076,-13.475558143445046,-1.5408653915002863,1.4782701841461101
2.065,-30.326310729452928,-13.743934246856595,-1.7153320961206147,1.4683451808381702
2.08,-30.662180183760103,-14.012816754285227,-1.891499846818655,1.4584412187840816
2.0949999999999998,-30.9982545595893,-14.28219914924838,-2.069296160826277,1.44850664429488
2.11,-31.334532013998455,-14.552075073908231,-2.2486558600524384,1.438493043124459
2.125,-31.671010732967847,-14.822438323203894,-2.4295199311330755,1.4283539533262075
2.1399999999999997,-32.007688930735696,-15.093282839181617,-2.6118346118831903,1.4180437501324707
2.1550000000000002,-32.344564849179534,-15.364602705684595,-2.795550652033241,1.4075166433877377
2.17,-32.68163675716393,-15.636392143272074,-2.980622709201635,1.396725740331623
2.185,-33.01890294997477,-15.908645504400361,-3.167008851029645,1.3856221346304454
2.2,-33.35636174870429,-16.181357268835267,-3.354670141228237,1.374153988202431
2.215,-33.694011499684976,-16.454522039268557,-3.5435702926048784,1.3622655757442281
2.23,-34.03185057397124,-16.72813453716388,-3.7336753740616735,1.349896264218894
2.245,-34.36987736674786,-17.00218959876541,-3.924953561379113,1.3369794009154286
2.26,-34.70809029687102,-17.276682171331657,-4.117374923754067,1.3234410851864418
2.275,-35.04648780632227,-17.551607309474047,-4.310911239864892,1.3091988006475965
2.29,-35.38506835973363,-17.826960171733635,-4.505535838407419,1.2941598881695477
2.3049999999999997,-35.72383044389615,-18.10273601725799,-4.701223459090759,1.2782198461859495
2.32,-36.06277256731115,-18.378930202610047,-4.897950130755852,1.2612604557991833
2.335,-36.40189325975245,-18.655538178788618,-5.0956930641343305,1.2431477462108476
2.3499999999999996,-36.74119107178723,-18.932555488282144,-5.294430556873438,1.2237298448090188
2.365,-37.08066457438109,-19.209977762306906,-5.4941419091836865,1.202834798958171
2.38,-37.42031235848099,-19.48780071813431,-5.6948073485803015,1.1802685182199675
2.395,-37.760133034599924,-19.766020156536964,-5.896407962457238,1.1558130683423669
2.41,-38.100125232422094,-20.044631959334946,-6.0989256375077385,1.1292256517115766
2.425,-38.440287600446105,-20.32363208703946,-6.302343005053635,1.1002387244880059
2.44,-38.78061880557236,-20.603016576581055,-6.5066433916012745,1.0685618061490196
2.455,-39.1211175327724,-20.8827815391462,-6.711810773982152,1.0338855923712713
2.4699999999999998,-39.46178248473021,-21.162923158075095,-6.91782973848968,0.9958889265743194
2.485,-39.80261238148702,-21.443437686860566,-7.12468544362456,0.9542489489616973
2.5,-40.14360596010297,-21.7243214472035,-7.332363585991457,0.9086542757984701
