eta,ReE,ImE
0.33113112148259144,4.004270889468274,-0.3394380850745624
0.36307805477010174,4.020540670983298,-0.3303557101008734
0.39810717055349776,4.034679340873039,-0.322274427278252
0.43651583224016566,4.04690922430872,-0.3155031982910064
0.47863009232263803,4.057461940678022,-0.31029229688033516
0.5248074602497723,4.066566117066551,-0.30684432477654877
0.5754399373371566,4.074439905180799,-0.3053254949902539
0.630957344480193,4.081287153088078,-0.3058761508853758
0.6918309709189363,4.087296201194292,-0.3086200468051063
0.7585775750291835,4.0926404797407425,-0.31367226367680273
0.8317637711026709,4.097480301392705,-0.32114582587768403
0.9120108393559097,4.101965431306664,-0.33115717666169464
1.0,4.106238168111053,-0.34383069872115735
