eta,ReE,ImE
0.000630957344480193,3.1876129619214737,-0.19808017328428423
0.0006918309709189362,3.197822486504823,-0.19339429808215
0.0007585775750291835,3.2059136581225007,-0.1874660171100002
0.0008317637711026709,3.2119849759483117,-0.18097953934395627
0.0009120108393559096,3.21632525392202,-0.17442060941268264
0.001,3.2192816477516013,-0.16809649192308007
0.0010964781961431851,3.2211898127723333,-0.16219150739017882
0.001202264434617413,3.2223463440020215,-0.15681720653765246
0.0013182567385564075,3.22300213756418,-0.1520465897485608
0.001445439770745928,3.223364422853377,-0.14793407194344457
0.001584893192461114,3.2236020231950495,-0.14452559599355141
0.0017378008287493763,3.2238517387946306,-0.14186281113224367
0.0019054607179632482,3.2242250328174666,-0.1399840946798245
0.0020892961308540386,3.2248146102981203,-0.13892414609882336
0.0022908676527677724,3.2257006092472778,-0.13871308404154625
0.0025118864315095794,3.226956200446081,-0.13937543400904465
0.002754228703338166,3.228652466876984,-0.1409290645987046
0.003019951720402016,3.230862495054223,-0.14338395782716565
0.003311311214825911,3.233664640817221,-0.14674062975288335
0.003630780547701014,3.237144922265323,-0.15098801045653282
0.003981071705534973,3.2413984422026836,-0.1561006233349759
0.004365158322401661,3.24652965716175,-0.16203496544426985
0.004786300923226385,3.252651199681916,-0.1687250906139824
0.005248074602497728,3.2598808420638683,-0.17607755386029847
0.005754399373371573,3.268336094102428,-0.18396611431118523
0.006309573444801936,3.278125908512552,-0.1922269363872688
0.006918309709189363,3.2893391123946922,-0.20065547493189528
0.007585775750291836,3.302029608465543,-0.20900672259277223
0.008317637711026709,3.31619921346013,-0.217000877379999
0.009120108393559097,3.331780256148043,-0.22433645625299706
0.01,3.3486215454640864,-0.23071203335724577
0.01096478196143185,3.3664824625649756,-0.2358558029015763
0.012022644346174132,3.3850398029868067,-0.23955920547351453
0.013182567385564075,3.4039097606789763,-0.24170789394945383
0.01445439770745928,3.422683176553863,-0.2423020440785815
0.01584893192461114,3.440967427566124,-0.24145986709639883
0.017378008287493762,3.458425592445874,-0.23940298108700434
0.019054607179632484,3.4748044940633127,-0.23642788008270144
0.02089296130854041,3.4899473755286663,-0.23287131242848258
0.022908676527677724,3.5037919764190217,-0.2290775271513234
0.025118864315095794,3.5163582776774396,-0.2253727786287255
0.02754228703338166,3.527731250546246,-0.22204905689312518
